,AAPL,AMZN,GOOGL,MSFT
1984-08-27,0.0961,,,
1984-08-28,0.0974,,,
1984-08-29,0.0948,,,
1984-08-30,0.0931,,,
1984-08-31,0.0913,,,
1984-09-04,0.0905,,,
1984-09-05,0.0905,,,
1984-09-06,0.0913,,,
1984-09-07,0.0913,,,
1984-09-10,0.0909,,,
1984-09-11,0.0926,,,
1984-09-12,0.09,,,
1984-09-13,0.0948,,,
1984-09-14,0.0961,,,
1984-09-17,0.0986,,,
1984-09-18,0.0952,,,
1984-09-19,0.0931,,,
1984-09-20,0.0935,,,
1984-09-21,0.0926,,,
1984-09-24,0.0917,,,
1984-09-25,0.09,,,
1984-09-26,0.0887,,,
1984-09-27,0.0887,,,
1984-09-28,0.0866,,,
1984-10-01,0.0844,,,
1984-10-02,0.0853,,,
1984-10-03,0.0866,,,
1984-10-04,0.0874,,,
1984-10-05,0.0857,,,
1984-10-08,0.0857,,,
1984-10-09,0.0848,,,
1984-10-10,0.0823,,,
1984-10-11,0.0819,,,
1984-10-12,0.0784,,,
1984-10-15,0.0827,,,
1984-10-16,0.0823,,,
1984-10-17,0.0857,,,
1984-10-18,0.0883,,,
1984-10-19,0.0883,,,
1984-10-22,0.0874,,,
1984-10-23,0.0896,,,
1984-10-24,0.0905,,,
1984-10-25,0.087,,,
1984-10-26,0.0848,,,
1984-10-29,0.0853,,,
1984-10-30,0.0862,,,
1984-10-31,0.0857,,,
1984-11-01,0.0862,,,
1984-11-02,0.0857,,,
1984-11-05,0.0853,,,
1984-11-06,0.0905,,,
1984-11-07,0.0887,,,
1984-11-08,0.0853,,,
1984-11-09,0.0801,,,
1984-11-12,0.0831,,,
1984-11-13,0.081,,,
1984-11-14,0.0819,,,
1984-11-15,0.0819,,,
1984-11-16,0.0801,,,
1984-11-19,0.0754,,,
1984-11-20,0.078,,,
1984-11-21,0.0797,,,
1984-11-23,0.0819,,,
1984-11-26,0.0827,,,
1984-11-27,0.0848,,,
1984-11-28,0.0892,,,
1984-11-29,0.0874,,,
1984-11-30,0.0853,,,
1984-12-03,0.084,,,
1984-12-04,0.0857,,,
1984-12-05,0.09,,,
1984-12-06,0.0943,,,
1984-12-07,0.0939,,,
1984-12-10,0.0922,,,
1984-12-11,0.0909,,,
1984-12-12,0.0879,,,
1984-12-13,0.0887,,,
1984-12-14,0.0909,,,
1984-12-17,0.0931,,,
1984-12-18,0.0986,,,
1984-12-19,0.0948,,,
1984-12-20,0.0943,,,
1984-12-21,0.0931,,,
1984-12-24,0.0948,,,
1984-12-26,0.0952,,,
1984-12-27,0.0956,,,
1984-12-28,0.0991,,,
1984-12-31,0.1004,,,
1985-01-02,0.0961,,,
1985-01-03,0.0978,,,
1985-01-04,0.0978,,,
1985-01-07,0.0974,,,
1985-01-08,0.0965,,,
1985-01-09,0.0991,,,
1985-01-10,0.1034,,,
1985-01-11,0.1025,,,
1985-01-14,0.1055,,,
1985-01-15,0.1034,,,
1985-01-16,0.1043,,,
1985-01-17,0.0969,,,
1985-01-18,0.0986,,,
1985-01-21,0.1008,,,
1985-01-22,0.1038,,,
1985-01-23,0.1021,,,
1985-01-24,0.0999,,,
1985-01-25,0.1021,,,
1985-01-28,0.1043,,,
1985-01-29,0.1029,,,
1985-01-30,0.1029,,,
1985-01-31,0.0999,,,
1985-02-01,0.0986,,,
1985-02-04,0.1008,,,
1985-02-05,0.1017,,,
1985-02-06,0.1034,,,
1985-02-07,0.1029,,,
1985-02-08,0.1029,,,
1985-02-11,0.1051,,,
1985-02-12,0.1025,,,
1985-02-13,0.0978,,,
1985-02-14,0.0952,,,
1985-02-15,0.0965,,,
1985-02-19,0.0952,,,
1985-02-20,0.0909,,,
1985-02-21,0.0926,,,
1985-02-22,0.0952,,,
1985-02-25,0.0939,,,
1985-02-26,0.0922,,,
1985-02-27,0.0866,,,
1985-02-28,0.0853,,,
1985-03-01,0.0857,,,
1985-03-04,0.087,,,
1985-03-05,0.0892,,,
1985-03-06,0.0848,,,
1985-03-07,0.0762,,,
1985-03-08,0.0741,,,
1985-03-11,0.0767,,,
1985-03-12,0.0793,,,
1985-03-13,0.075,,,
1985-03-14,0.075,,,
1985-03-15,0.078,,,
1985-03-18,0.0788,,,
1985-03-19,0.0758,,,
1985-03-20,0.0767,,,
1985-03-21,0.078,,,
1985-03-22,0.0767,,,
1985-03-25,0.0745,,,
1985-03-26,0.0775,,,
1985-03-27,0.0754,,,
1985-03-28,0.0754,,,
1985-03-29,0.0762,,,
1985-04-01,0.0745,,,
1985-04-02,0.0724,,,
1985-04-03,0.0724,,,
1985-04-04,0.0719,,,
1985-04-08,0.0676,,,
1985-04-09,0.0676,,,
1985-04-10,0.0724,,,
1985-04-11,0.0736,,,
1985-04-12,0.0719,,,
1985-04-15,0.0736,,,
1985-04-16,0.0745,,,
1985-04-17,0.078,,,
1985-04-18,0.0788,,,
1985-04-19,0.0775,,,
1985-04-22,0.0745,,,
1985-04-23,0.0762,,,
1985-04-24,0.0758,,,
1985-04-25,0.0758,,,
1985-04-26,0.0754,,,
1985-04-29,0.0728,,,
1985-04-30,0.0732,,,
1985-05-01,0.0719,,,
1985-05-02,0.0663,,,
1985-05-03,0.0689,,,
1985-05-06,0.0681,,,
1985-05-07,0.0689,,,
1985-05-08,0.0685,,,
1985-05-09,0.0689,,,
1985-05-10,0.0698,,,
1985-05-13,0.0689,,,
1985-05-14,0.0681,,,
1985-05-15,0.0689,,,
1985-05-16,0.0736,,,
1985-05-17,0.075,,,
1985-05-20,0.0736,,,
1985-05-21,0.0715,,,
1985-05-22,0.0711,,,
1985-05-23,0.0681,,,
1985-05-24,0.0624,,,
1985-05-28,0.0581,,,
1985-05-29,0.059,,,
1985-05-30,0.0607,,,
1985-05-31,0.0599,,,
1985-06-03,0.0551,,,
1985-06-04,0.0594,,,
1985-06-05,0.0581,,,
1985-06-06,0.0586,,,
1985-06-07,0.0564,,,
1985-06-10,0.0556,,,
1985-06-11,0.0556,,,
1985-06-12,0.0543,,,
1985-06-13,0.0513,,,
1985-06-14,0.0508,,,
1985-06-17,0.0513,,,
1985-06-18,0.0526,,,
1985-06-19,0.0539,,,
1985-06-20,0.0543,,,
1985-06-21,0.0556,,,
1985-06-24,0.0594,,,
1985-06-25,0.0603,,,
1985-06-26,0.0624,,,
1985-06-27,0.0633,,,
1985-06-28,0.062,,,
1985-07-01,0.0624,,,
1985-07-02,0.0594,,,
1985-07-03,0.0603,,,
1985-07-05,0.0607,,,
1985-07-08,0.0607,,,
1985-07-09,0.0607,,,
1985-07-10,0.062,,,
1985-07-11,0.062,,,
1985-07-12,0.0616,,,
1985-07-15,0.0612,,,
1985-07-16,0.0603,,,
1985-07-17,0.0607,,,
1985-07-18,0.0594,,,
1985-07-19,0.0599,,,
1985-07-22,0.0581,,,
1985-07-23,0.0569,,,
1985-07-24,0.056,,,
1985-07-25,0.0573,,,
1985-07-26,0.0573,,,
1985-07-29,0.0551,,,
1985-07-30,0.056,,,
1985-07-31,0.0547,,,
1985-08-01,0.0547,,,
1985-08-02,0.0543,,,
1985-08-05,0.053,,,
1985-08-06,0.0526,,,
1985-08-07,0.0513,,,
1985-08-08,0.0521,,,
1985-08-09,0.0526,,,
1985-08-12,0.0517,,,
1985-08-13,0.0526,,,
1985-08-14,0.0504,,,
1985-08-15,0.05,,,
1985-08-16,0.0504,,,
1985-08-19,0.0517,,,
1985-08-20,0.0526,,,
1985-08-21,0.0526,,,
1985-08-22,0.0513,,,
1985-08-23,0.0508,,,
1985-08-26,0.0521,,,
1985-08-27,0.0526,,,
1985-08-28,0.0526,,,
1985-08-29,0.0513,,,
1985-08-30,0.0517,,,
1985-09-03,0.0508,,,
1985-09-04,0.0513,,,
1985-09-05,0.0513,,,
1985-09-06,0.0517,,,
1985-09-09,0.0526,,,
1985-09-10,0.053,,,
1985-09-11,0.0534,,,
1985-09-12,0.0556,,,
1985-09-13,0.0543,,,
1985-09-16,0.0526,,,
1985-09-17,0.0526,,,
1985-09-18,0.056,,,
1985-09-19,0.0586,,,
1985-09-20,0.0577,,,
1985-09-23,0.0581,,,
1985-09-24,0.0569,,,
1985-09-25,0.0547,,,
1985-09-26,0.0547,,,
1985-09-27,0.0547,,,
1985-09-30,0.0543,,,
1985-10-01,0.0543,,,
1985-10-02,0.0539,,,
1985-10-03,0.0534,,,
1985-10-04,0.0517,,,
1985-10-07,0.0517,,,
1985-10-08,0.0521,,,
1985-10-09,0.0517,,,
1985-10-10,0.0547,,,
1985-10-11,0.0551,,,
1985-10-14,0.0573,,,
1985-10-15,0.0586,,,
1985-10-16,0.062,,,
1985-10-17,0.0629,,,
1985-10-18,0.0612,,,
1985-10-21,0.0594,,,
1985-10-22,0.062,,,
1985-10-23,0.062,,,
1985-10-24,0.0633,,,
1985-10-25,0.062,,,
1985-10-28,0.062,,,
1985-10-29,0.0616,,,
1985-10-30,0.0655,,,
1985-10-31,0.0642,,,
1985-11-01,0.0642,,,
1985-11-04,0.0646,,,
1985-11-05,0.0642,,,
1985-11-06,0.0663,,,
1985-11-07,0.0676,,,
1985-11-08,0.0707,,,
1985-11-11,0.0689,,,
1985-11-12,0.0685,,,
1985-11-13,0.0668,,,
1985-11-14,0.0689,,,
1985-11-15,0.0685,,,
1985-11-18,0.0685,,,
1985-11-19,0.0663,,,
1985-11-20,0.0655,,,
1985-11-21,0.0655,,,
1985-11-22,0.0655,,,
1985-11-25,0.0659,,,
1985-11-26,0.0668,,,
1985-11-27,0.0689,,,
1985-11-29,0.0693,,,
1985-12-02,0.0698,,,
1985-12-03,0.0693,,,
1985-12-04,0.0707,,,
1985-12-05,0.0693,,,
1985-12-06,0.0681,,,
1985-12-09,0.0668,,,
1985-12-10,0.0672,,,
1985-12-11,0.0681,,,
1985-12-12,0.0689,,,
1985-12-13,0.0689,,,
1985-12-16,0.0719,,,
1985-12-17,0.0711,,,
1985-12-18,0.0767,,,
1985-12-19,0.0775,,,
1985-12-20,0.0771,,,
1985-12-23,0.0754,,,
1985-12-24,0.075,,,
1985-12-26,0.075,,,
1985-12-27,0.0771,,,
1985-12-30,0.0767,,,
1985-12-31,0.0758,,,
1986-01-02,0.0767,,,
1986-01-03,0.0771,,,
1986-01-06,0.0767,,,
1986-01-07,0.0793,,,
1986-01-08,0.0788,,,
1986-01-09,0.078,,,
1986-01-10,0.0784,,,
1986-01-13,0.0793,,,
1986-01-14,0.0801,,,
1986-01-15,0.0823,,,
1986-01-16,0.0844,,,
1986-01-17,0.0827,,,
1986-01-20,0.0823,,,
1986-01-21,0.0827,,,
1986-01-22,0.0805,,,
1986-01-23,0.0793,,,
1986-01-24,0.078,,,
1986-01-27,0.0762,,,
1986-01-28,0.0767,,,
1986-01-29,0.0814,,,
1986-01-30,0.0793,,,
1986-01-31,0.0797,,,
1986-02-03,0.0823,,,
1986-02-04,0.0819,,,
1986-02-05,0.0819,,,
1986-02-06,0.0831,,,
1986-02-07,0.0827,,,
1986-02-10,0.0823,,,
1986-02-11,0.0823,,,
1986-02-12,0.0827,,,
1986-02-13,0.0823,,,
1986-02-14,0.0819,,,
1986-02-18,0.0823,,,
1986-02-19,0.0862,,,
1986-02-20,0.0866,,,
1986-02-21,0.087,,,
1986-02-24,0.0887,,,
1986-02-25,0.0909,,,
1986-02-26,0.0896,,,
1986-02-27,0.0883,,,
1986-02-28,0.0862,,,
1986-03-03,0.0848,,,
1986-03-04,0.0848,,,
1986-03-05,0.087,,,
1986-03-06,0.0874,,,
1986-03-07,0.0853,,,
1986-03-10,0.0848,,,
1986-03-11,0.0857,,,
1986-03-12,0.0853,,,
1986-03-13,0.0853,,,0.0603
1986-03-14,0.09,,,0.0624
1986-03-17,0.0896,,,0.0635
1986-03-18,0.0926,,,0.0619
1986-03-19,0.0913,,,0.0608
1986-03-20,0.0974,,,0.0592
1986-03-21,0.0952,,,0.0576
1986-03-24,0.0922,,,0.056
1986-03-25,0.0961,,,0.0571
1986-03-26,0.0974,,,0.0587
1986-03-27,0.0974,,,0.0597
1986-03-31,0.0974,,,0.0592
1986-04-01,0.0939,,,0.0587
1986-04-02,0.0939,,,0.0592
1986-04-03,0.0931,,,0.0597
1986-04-04,0.0922,,,0.0597
1986-04-07,0.0939,,,0.0587
1986-04-08,0.0952,,,0.0592
1986-04-09,0.0935,,,0.0603
1986-04-10,0.0939,,,0.0608
1986-04-11,0.0931,,,0.0619
1986-04-14,0.0926,,,0.0624
1986-04-15,0.0943,,,0.0624
1986-04-16,0.0974,,,0.0646
1986-04-17,0.0999,,,0.0651
1986-04-18,0.1025,,,0.063
1986-04-21,0.1047,,,0.063
1986-04-22,0.1029,,,0.0619
1986-04-23,0.1021,,,0.0622
1986-04-24,0.1081,,,0.0684
1986-04-25,0.1111,,,0.0727
1986-04-28,0.1103,,,0.0732
1986-04-29,0.1077,,,0.071
1986-04-30,0.1043,,,0.0694
1986-05-01,0.1043,,,0.0684
1986-05-02,0.1051,,,0.0684
1986-05-05,0.1107,,,0.0678
1986-05-06,0.1125,,,0.0684
1986-05-07,0.1086,,,0.0684
1986-05-08,0.1137,,,0.0689
1986-05-09,0.115,,,0.0684
1986-05-12,0.1254,,,0.0689
1986-05-13,0.1241,,,0.0694
1986-05-14,0.1271,,,0.0689
1986-05-15,0.1241,,,0.0689
1986-05-16,0.1241,,,0.0694
1986-05-19,0.1228,,,0.0684
1986-05-20,0.1219,,,0.0678
1986-05-21,0.1275,,,0.0667
1986-05-22,0.1267,,,0.0667
1986-05-23,0.1275,,,0.0667
1986-05-27,0.1271,,,0.0689
1986-05-28,0.1284,,,0.071
1986-05-29,0.1275,,,0.0727
1986-05-30,0.1275,,,0.0754
1986-06-02,0.128,,,0.0732
1986-06-03,0.1305,,,0.0732
1986-06-04,0.1335,,,0.0727
1986-06-05,0.134,,,0.0737
1986-06-06,0.1301,,,0.0737
1986-06-09,0.1241,,,0.0705
1986-06-10,0.1241,,,0.0705
1986-06-11,0.1245,,,0.0705
1986-06-12,0.1241,,,0.0678
1986-06-13,0.1254,,,0.0678
1986-06-16,0.1237,,,0.0673
1986-06-17,0.118,,,0.0684
1986-06-18,0.118,,,0.0678
1986-06-19,0.1206,,,0.0673
1986-06-20,0.1241,,,0.0675
1986-06-23,0.1198,,,0.0684
1986-06-24,0.1202,,,0.0678
1986-06-25,0.1237,,,0.0667
1986-06-26,0.1249,,,0.0646
1986-06-27,0.1237,,,0.064
1986-06-30,0.1237,,,0.0662
1986-07-01,0.1219,,,0.0662
1986-07-02,0.1245,,,0.0662
1986-07-03,0.1297,,,0.0673
1986-07-07,0.1228,,,0.0646
1986-07-08,0.118,,,0.063
1986-07-09,0.1193,,,0.0603
1986-07-10,0.1219,,,0.0587
1986-07-11,0.128,,,0.0603
1986-07-14,0.1249,,,0.0595
1986-07-15,0.1202,,,0.0603
1986-07-16,0.1155,,,0.0624
1986-07-17,0.1111,,,0.0635
1986-07-18,0.1094,,,0.064
1986-07-21,0.1155,,,0.064
1986-07-22,0.1193,,,0.0662
1986-07-23,0.1176,,,0.0646
1986-07-24,0.1142,,,0.0667
1986-07-25,0.1172,,,0.0673
1986-07-28,0.1116,,,0.0657
1986-07-29,0.1077,,,0.064
1986-07-30,0.1051,,,0.0619
1986-07-31,0.1077,,,0.0614
1986-08-01,0.1081,,,0.0608
1986-08-04,0.1086,,,0.0608
1986-08-05,0.1107,,,0.0603
1986-08-06,0.1073,,,0.0597
1986-08-07,0.1094,,,0.0592
1986-08-08,0.109,,,0.0597
1986-08-11,0.1155,,,0.0619
1986-08-12,0.118,,,0.0635
1986-08-13,0.1241,,,0.064
1986-08-14,0.1241,,,0.0657
1986-08-15,0.1232,,,0.0659
1986-08-18,0.1219,,,0.0651
1986-08-19,0.1219,,,0.0651
1986-08-20,0.1249,,,0.0646
1986-08-21,0.1232,,,0.0646
1986-08-22,0.1249,,,0.0635
1986-08-25,0.1254,,,0.0635
1986-08-26,0.1262,,,0.063
1986-08-27,0.1275,,,0.063
1986-08-28,0.1301,,,0.063
1986-08-29,0.1275,,,0.0614
1986-09-02,0.1198,,,0.0597
1986-09-03,0.1198,,,0.0581
1986-09-04,0.1223,,,0.063
1986-09-05,0.1211,,,0.0657
1986-09-08,0.1198,,,0.0651
1986-09-09,0.1232,,,0.0662
1986-09-10,0.1206,,,0.0651
1986-09-11,0.1125,,,0.0624
1986-09-12,0.1094,,,0.0608
1986-09-15,0.1142,,,0.0619
1986-09-16,0.1202,,,0.0619
1986-09-17,0.118,,,0.0635
1986-09-18,0.1172,,,0.064
1986-09-19,0.1159,,,0.064
1986-09-22,0.1215,,,0.0635
1986-09-23,0.1245,,,0.0646
1986-09-24,0.1211,,,0.0638
1986-09-25,0.1189,,,0.0624
1986-09-26,0.118,,,0.0624
1986-09-29,0.112,,,0.0608
1986-09-30,0.1155,,,0.0608
1986-10-01,0.1176,,,0.0603
1986-10-02,0.1176,,,0.0603
1986-10-03,0.1163,,,0.0608
1986-10-06,0.1176,,,0.0657
1986-10-07,0.1137,,,0.067
1986-10-08,0.1129,,,0.0689
1986-10-09,0.1137,,,0.071
1986-10-10,0.1146,,,0.0743
1986-10-13,0.1193,,,0.071
1986-10-14,0.1172,,,0.0721
1986-10-15,0.115,,,0.0754
1986-10-16,0.1159,,,0.0754
1986-10-17,0.1159,,,0.0775
1986-10-20,0.1133,,,0.078
1986-10-21,0.1129,,,0.0813
1986-10-22,0.112,,,0.0813
1986-10-23,0.1142,,,0.0813
1986-10-24,0.1137,,,0.0807
1986-10-27,0.1172,,,0.0834
1986-10-28,0.115,,,0.0853
1986-10-29,0.115,,,0.0829
1986-10-30,0.118,,,0.0845
1986-10-31,0.1193,,,0.0834
1986-11-03,0.1206,,,0.085
1986-11-04,0.1232,,,0.0883
1986-11-05,0.1275,,,0.0937
1986-11-06,0.1245,,,0.0958
1986-11-07,0.1232,,,0.0953
1986-11-10,0.1219,,,0.0915
1986-11-11,0.1223,,,0.092
1986-11-12,0.1262,,,0.092
1986-11-13,0.1223,,,0.0907
1986-11-14,0.1215,,,0.0915
1986-11-17,0.1254,,,0.092
1986-11-18,0.1219,,,0.0872
1986-11-19,0.1206,,,0.0904
1986-11-20,0.1215,,,0.0974
1986-11-21,0.1241,,,0.1006
1986-11-24,0.131,,,0.1087
1986-11-25,0.1387,,,0.1098
1986-11-26,0.1396,,,0.1087
1986-11-28,0.1379,,,0.1071
1986-12-01,0.1383,,,0.105
1986-12-02,0.143,,,0.1055
1986-12-03,0.1473,,,0.1047
1986-12-04,0.1465,,,0.106
1986-12-05,0.1508,,,0.1055
1986-12-08,0.1465,,,0.1044
1986-12-09,0.1461,,,0.1039
1986-12-10,0.1499,,,0.1047
1986-12-11,0.1478,,,0.1055
1986-12-12,0.1422,,,0.1017
1986-12-15,0.1439,,,0.099
1986-12-16,0.1465,,,0.1001
1986-12-17,0.1422,,,0.1012
1986-12-18,0.1426,,,0.102
1986-12-19,0.1452,,,0.1044
1986-12-22,0.1452,,,0.1055
1986-12-23,0.1452,,,0.1066
1986-12-24,0.1443,,,0.1063
1986-12-26,0.1413,,,0.106
1986-12-29,0.1396,,,0.1017
1986-12-30,0.1413,,,0.1028
1986-12-31,0.1396,,,0.1039
1987-01-02,0.1409,,,0.1028
1987-01-05,0.1482,,,0.1087
1987-01-06,0.1508,,,0.1103
1987-01-07,0.1542,,,0.1163
1987-01-08,0.1542,,,0.12
1987-01-09,0.1564,,,0.1249
1987-01-12,0.1568,,,0.1329
1987-01-13,0.1538,,,0.1292
1987-01-14,0.1659,,,0.1292
1987-01-15,0.1719,,,0.1362
1987-01-16,0.168,,,0.1329
1987-01-19,0.1831,,,0.1378
1987-01-20,0.1779,,,0.1399
1987-01-21,0.1689,,,0.1459
1987-01-22,0.1809,,,0.1604
1987-01-23,0.1732,,,0.1453
1987-01-26,0.1715,,,0.148
1987-01-27,0.1818,,,0.1539
1987-01-28,0.1909,,,0.1545
1987-01-29,0.1866,,,0.148
1987-01-30,0.1913,,,0.1574
1987-02-02,0.1926,,,0.1572
1987-02-03,0.1913,,,0.1545
1987-02-04,0.1896,,,0.155
1987-02-05,0.1857,,,0.1539
1987-02-06,0.1861,,,0.1483
1987-02-09,0.1814,,,0.1469
1987-02-10,0.1818,,,0.1475
1987-02-11,0.1947,,,0.1545
1987-02-12,0.2021,,,0.1652
1987-02-13,0.2141,,,0.1636
1987-02-17,0.2287,,,0.1647
1987-02-18,0.2188,,,0.1545
1987-02-19,0.215,,,0.148
1987-02-20,0.2111,,,0.1464
1987-02-23,0.2176,,,0.1555
1987-02-24,0.2257,,,0.1631
1987-02-25,0.2382,,,0.1604
1987-02-26,0.2382,,,0.1663
1987-02-27,0.2412,,,0.1652
1987-03-02,0.2326,,,0.1604
1987-03-03,0.224,,,0.1604
1987-03-04,0.233,,,0.1717
1987-03-05,0.2361,,,0.1798
1987-03-06,0.2318,,,0.1792
1987-03-09,0.2227,,,0.176
1987-03-10,0.23,,,0.1814
1987-03-11,0.2283,,,0.1841
1987-03-12,0.2249,,,0.1849
1987-03-13,0.2188,,,0.1782
1987-03-16,0.2249,,,0.1771
1987-03-17,0.2309,,,0.183
1987-03-18,0.2275,,,0.1927
1987-03-19,0.2356,,,0.1964
1987-03-20,0.2352,,,0.1943
1987-03-23,0.2326,,,0.1929
1987-03-24,0.2283,,,0.1943
1987-03-25,0.23,,,0.1935
1987-03-26,0.2318,,,0.1921
1987-03-27,0.224,,,0.1975
1987-03-30,0.2154,,,0.2083
1987-03-31,0.2223,,,0.2083
1987-04-01,0.23,,,0.1959
1987-04-02,0.2473,,,0.2045
1987-04-03,0.2473,,,0.2147
1987-04-06,0.2412,,,0.2137
1987-04-07,0.2335,,,0.2024
1987-04-08,0.2378,,,0.2083
1987-04-09,0.2447,,,0.2045
1987-04-10,0.2421,,,0.2059
1987-04-13,0.2326,,,0.1991
1987-04-14,0.2344,,,0.2024
1987-04-15,0.2447,,,0.2067
1987-04-16,0.2464,,,0.2121
1987-04-20,0.2451,,,0.2061
1987-04-21,0.2576,,,0.2094
1987-04-22,0.2559,,,0.2121
1987-04-23,0.2619,,,0.2121
1987-04-24,0.2576,,,0.2131
1987-04-27,0.2585,,,0.2131
1987-04-28,0.2654,,,0.2287
1987-04-29,0.268,,,0.2223
1987-04-30,0.2731,,,0.2239
1987-05-01,0.2757,,,0.2261
1987-05-04,0.2748,,,0.2304
1987-05-05,0.2766,,,0.2492
1987-05-06,0.2757,,,0.2433
1987-05-07,0.2766,,,0.2546
1987-05-08,0.2723,,,0.2723
1987-05-11,0.2654,,,0.2648
1987-05-12,0.2602,,,0.2557
1987-05-13,0.2705,,,0.2621
1987-05-14,0.2731,,,0.2643
1987-05-15,0.2697,,,0.2567
1987-05-18,0.2611,,,0.2481
1987-05-19,0.2524,,,0.2395
1987-05-20,0.2568,,,0.2357
1987-05-21,0.2568,,,0.24
1987-05-22,0.2554,,,0.233
1987-05-26,0.2688,,,0.2357
1987-05-27,0.274,,,0.2357
1987-05-28,0.2757,,,0.2503
1987-05-29,0.2723,,,0.2481
1987-06-01,0.268,,,0.2433
1987-06-02,0.2662,,,0.2422
1987-06-03,0.268,,,0.2438
1987-06-04,0.2705,,,0.2422
1987-06-05,0.268,,,0.2352
1987-06-08,0.268,,,0.2363
1987-06-09,0.2705,,,0.2347
1987-06-10,0.2705,,,0.2228
1987-06-11,0.2723,,,0.2099
1987-06-12,0.2723,,,0.2115
1987-06-15,0.2705,,,0.2115
1987-06-16,0.286,,,0.2158
1987-06-17,0.2792,,,0.2234
1987-06-18,0.286,,,0.2258
1987-06-19,0.2826,,,0.225
1987-06-22,0.2895,,,0.2234
1987-06-23,0.2843,,,0.2212
1987-06-24,0.2895,,,0.2255
1987-06-25,0.2792,,,0.225
1987-06-26,0.2792,,,0.2255
1987-06-29,0.2809,,,0.2244
1987-06-30,0.2792,,,0.2196
1987-07-01,0.2757,,,0.2207
1987-07-02,0.2801,,,0.2153
1987-07-06,0.2809,,,0.2099
1987-07-07,0.2705,,,0.1943
1987-07-08,0.2568,,,0.2008
1987-07-09,0.2602,,,0.2061
1987-07-10,0.2619,,,0.2088
1987-07-13,0.2792,,,0.2137
1987-07-14,0.2964,,,0.2261
1987-07-15,0.3033,,,0.2201
1987-07-16,0.3033,,,0.2196
1987-07-17,0.2981,,,0.2201
1987-07-20,0.2878,,,0.2142
1987-07-21,0.2852,,,0.2137
1987-07-22,0.2929,,,0.2153
1987-07-23,0.2878,,,0.2104
1987-07-24,0.2929,,,0.2121
1987-07-27,0.2912,,,0.2147
1987-07-28,0.2887,,,0.2142
1987-07-29,0.2826,,,0.2137
1987-07-30,0.286,,,0.2088
1987-07-31,0.2843,,,0.2024
1987-08-03,0.2774,,,0.1975
1987-08-04,0.2912,,,0.2018
1987-08-05,0.2981,,,0.2094
1987-08-06,0.3188,,,0.2174
1987-08-07,0.3205,,,0.2228
1987-08-10,0.3326,,,0.2228
1987-08-11,0.3412,,,0.2185
1987-08-12,0.336,,,0.2153
1987-08-13,0.3377,,,0.2217
1987-08-14,0.3377,,,0.2228
1987-08-17,0.3412,,,0.2244
1987-08-18,0.336,,,0.2207
1987-08-19,0.3446,,,0.2207
1987-08-20,0.3567,,,0.2266
1987-08-21,0.3653,,,0.2304
1987-08-24,0.3601,,,0.2406
1987-08-25,0.3584,,,0.247
1987-08-26,0.3584,,,0.2487
1987-08-27,0.3584,,,0.2492
1987-08-28,0.3584,,,0.2589
1987-08-31,0.3722,,,0.2557
1987-09-01,0.3619,,,0.2444
1987-09-02,0.3584,,,0.2476
1987-09-03,0.3533,,,0.2481
1987-09-04,0.3481,,,0.2411
1987-09-08,0.3438,,,0.24
1987-09-09,0.3636,,,0.2427
1987-09-10,0.3705,,,0.2465
1987-09-11,0.3757,,,0.2503
1987-09-14,0.3653,,,0.2567
1987-09-15,0.3567,,,0.2538
1987-09-16,0.3567,,,0.2513
1987-09-17,0.3584,,,0.2497
1987-09-18,0.3567,,,0.2476
1987-09-21,0.3464,,,0.2304
1987-09-22,0.3731,,,0.2465
1987-09-23,0.3808,,,0.2594
1987-09-24,0.3894,,,0.2637
1987-09-25,0.3963,,,0.267
1987-09-28,0.3843,,,0.2756
1987-09-29,0.3757,,,0.2766
1987-09-30,0.3894,,,0.2853
1987-10-01,0.4015,,,0.2949
1987-10-02,0.4032,,,0.3122
1987-10-05,0.4084,,,0.3402
1987-10-06,0.3843,,,0.3175
1987-10-07,0.3825,,,0.3143
1987-10-08,0.3739,,,0.31
1987-10-09,0.3731,,,0.3089
1987-10-12,0.367,,,0.3079
1987-10-13,0.3757,,,0.3154
1987-10-14,0.367,,,0.3068
1987-10-15,0.3584,,,0.3036
1987-10-16,0.3326,,,0.2788
1987-10-19,0.2516,,,0.1948
1987-10-20,0.2378,,,0.2067
1987-10-21,0.2792,,,0.2438
1987-10-22,0.2533,,,0.2293
1987-10-23,0.2447,,,0.2078
1987-10-26,0.193,,,0.169
1987-10-27,0.2085,,,0.1776
1987-10-28,0.2309,,,0.1776
1987-10-29,0.2723,,,0.2056
1987-10-30,0.2663,,,0.2142
1987-11-02,0.2671,,,0.2164
1987-11-03,0.2499,,,0.2067
1987-11-04,0.2481,,,0.2099
1987-11-05,0.2619,,,0.2174
1987-11-06,0.2602,,,0.2045
1987-11-09,0.2568,,,0.2024
1987-11-10,0.2499,,,0.2024
1987-11-11,0.2568,,,0.211
1987-11-12,0.2671,,,0.2153
1987-11-13,0.2568,,,0.2078
1987-11-16,0.2533,,,0.2056
1987-11-17,0.2418,,,0.2013
1987-11-18,0.2504,,,0.2067
1987-11-19,0.2383,,,0.1991
1987-11-20,0.2453,,,0.2045
1987-11-23,0.2504,,,0.2056
1987-11-24,0.2556,,,0.2045
1987-11-25,0.2522,,,0.1981
1987-11-27,0.2418,,,0.1948
